saleno,address,price,neighborhood,borough,status,date,num_beds,num_baths,num_sqft,type,url,monthly_cost,amenities_list,transit_list,gps_coordinates,school_district,building_name,built_date,building_num_units,building_url
1240912,137_eldert_street_#4,679000,bushwick,brooklyn,current,,2,2,1026,condo,http://streeteasy.com/sale/1240912,694.0,washer_dryer_in_unit laundry_in_building storage_available virtual_doorman dishwasher balcony roof_deck,J_at_halsey_st_0.31_miles L_at_wilson_av_0.35_miles JZ_at_chauncey_st_0.38_miles L_at_bushwick_av_0.55_miles L_at_halsey_st_0.62_miles,40.6888 -73.9114,32,137_eldert_street,2016,4,http://streeteasy.com/building/137-eldert-street-brooklyn
1243116,1247_madison_street,1500000,bushwick,brooklyn,current,,8,4,,resale,http://streeteasy.com/sale/1243116,0,,LM_at_myrtle_wyckoff_avs_0.36_miles M_at_knickerbocker_av_0.38_miles L_at_halsey_st_0.49_miles JZ_at_gates_av_0.61_miles L_at_wilson_av_0.62_miles,40.6948 -73.9135,32,1247_madison_street,1920,2,http://streeteasy.com/building/1247-madison-street-brooklyn
1246119,2922_barnes_avenue_#6b,65000,bronxwood,bronx,current,,1,1,750,restricted_sale,http://streeteasy.com/sale/1246119,600.0,pets_allowed co_purchase_allowed gifts_allowed parents_buying_allowed laundry_in_building live_in_super parking_available storage_available virtual_doorman storage_available courtyard,25_at_burke_av_0.28_miles 25_at_allerton_av_0.31_miles 25_at_gun_hill_rd_0.66_miles 5_at_pelham_parkway_0.78_miles D_at_205th_st_0.85_miles,40.8685 -73.863,11,2922_barnes_avenue,1928,129,http://streeteasy.com/building/2922-barnes-avenue-bronx
1249163,127_cooper_street,1350000,bushwick,brooklyn,current,,5,3.5,2899,townhouse,http://streeteasy.com/sale/1249163,139.0,dishwasher fireplace garden roof_deck,L_at_wilson_av_0.2_miles JZ_at_chauncey_st_0.33_miles L_at_bushwick_av_0.38_miles J_at_halsey_st_0.42_miles L_at_halsey_st_0.63_miles,40.6874 -73.9081,32,127_cooper_street,1899,2,http://streeteasy.com/building/127-cooper-street-brooklyn
1240663,450_west_17th_street_#1222,3495000,west_chelsea,manhattan,current,,2,2,1401,condo,http://streeteasy.com/sale/1240663,2098.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room children's_playroom concierge garage_parking gym laundry_in_building live_in_super parking_available community_recreation_facilities smoke_free storage_available dishwasher garden roof_deck terrace,ACEL_at_14th_st_8th_av_0.34_miles CE_at_23rd_st_0.43_miles 1_at_18th_st_0.49_miles 1_at_23rd_st_0.57_miles FML123_at_14th_st_0.64_miles,40.7435 -74.0064,2,the_caledonia_450_west_17th_street,2006,469,http://streeteasy.com/building/the-caledonia
1232858,1082_greene_avenue,1255000,bushwick,brooklyn,no_longer_available,2016-07-28 06:13:03 -0400,8,3.5,,multi_family,http://streeteasy.com/sale/1232858,2089.0,fireplace,JZ_at_gates_av_0.16_miles J_at_kosciusko_st_0.19_miles M_at_central_av_0.43_miles M_at_knickerbocker_av_0.57_miles J_at_halsey_st_0.64_miles,40.6919 -73.9249,32,1082_greene_avenue,1931,3,http://streeteasy.com/building/1082-greene-avenue-brooklyn
1230169,3208_farragut_road,949000,flatbush,brooklyn,current,,5,4.5,,house,http://streeteasy.com/sale/1230169,375.0,balcony patio terrace,25_at_newkirk_av_0.29_miles 25_at_flatbush_av_0.32_miles 25_at_beverly_rd_0.63_miles BQ_at_newkirk_av_0.89_miles BQ_at_av_h_0.93_miles,40.6362 -73.9458,22,3208_farragut_road,1920,,http://streeteasy.com/building/3208-farragut-road-brooklyn
1244342,120_boerum_place_#3e,1215000,cobble_hill,brooklyn,current,,2,2,1200,condo,http://streeteasy.com/sale/1244342,1387.0,cats_and_dogs_allowed garage_parking live_in_super storage_available loft deck garden roof_deck terrace,FG_at_bergen_st_0.12_miles 23_at_hoyt_st_0.39_miles ACG_at_hoyt_&_schermerhorn_0.41_miles R2345_at_borough_hall_0.42_miles ACFR_at_jay_st_metrotech_0.42_miles,40.6879 -73.992,15,120_boerum_place_brooklyn_ny_11201,1916,55,http://streeteasy.com/building/120-boerum-place-brooklyn
1248235,22_warren_street_#3,3195000,tribeca,manhattan,current,,3,2,2000,condo,http://streeteasy.com/sale/1248235,2331.0,elevator washer_dryer_in_unit central_air_conditioning dishwasher loft,ACE123_at_chambers_st_under_500_feet R_at_city_hall_under_500_feet ACE23_at_park_place_0.11_miles ACE23PATH_at_world_trade_center_0.16_miles JZ456_at_brooklyn_bridge_0.18_miles,40.7143 -74.0078,2,22_warren_street,,5,http://streeteasy.com/building/22-warren-street-manhattan
1249098,1864_76th_street,2300000,bensonhurst,brooklyn,current,,7,2.5,,house,http://streeteasy.com/sale/1249098,9601.0,garage_parking parking_available,D_at_79th_st_0.31_miles D_at_18th_av_0.44_miles D_at_20th_av_0.52_miles D_at_71st_st_0.54_miles N_at_18th_av_0.66_miles,40.6116 -73.9951,20,1864_76th_street,1930,2,http://streeteasy.com/building/1864-76-street-brooklyn
1247726,70_east_10th_street_#11k,1725000,east_village,manhattan,current,,1,1,1100,co_op,http://streeteasy.com/sale/1247726,1412.0,cats_only_no_dogs elevator full_time_doorman gifts_allowed bike_room children's_playroom concierge garage_parking gym laundry_in_building live_in_super parking_available community_recreation_facilities storage_available garden,6_at_astor_place_under_500_feet NR_at_8th_st_under_500_feet L_at_3rd_av_0.26_miles LNQR456_at_14th_st_union_square_0.3_miles 6_at_bleecker_st_0.41_miles,40.731 -73.9909,2,stewart_house_70_east_10th_street,1960,360,http://streeteasy.com/building/stewart-house
1233340,69_40_yellowstone_boulevard_#312,259888,forest_hills,queens,in_contract,,1,1,780,resale,http://streeteasy.com/sale/1233340,775.0,sublets_allowed bike_room laundry_in_building live_in_super dishwasher,EFMR_at_71st_av_0.23_miles LIRR_at_forest_hills_0.29_miles MR_at_67th_av_0.4_miles EF_at_75th_av_0.57_miles MR_at_63rd_drive_0.87_miles,40.7234 -73.8471,28,69_40_yellowstone_boulevard,1942,127,http://streeteasy.com/building/69_40-yellowstone-blvd-queens
1242715,3333_henry_hudson_parkway_#21p,310000,riverdale,bronx,current,,1,1,,co_op,http://streeteasy.com/sale/1242715,1236.0,doorman elevator pets_allowed concierge garage_parking gym laundry_in_building live_in_super swimming_pool storage_available dishwasher balcony deck,1_at_231st_st_0.69_miles 1_at_238th_st_0.74_miles 1_at_225th_st_0.79_miles 1_at_242nd_st_0.96_miles 4_at_kingsbridge_rd_1.52_miles,40.885 -73.9151,10,3333_henry_hudson_parkway,1970,439,http://streeteasy.com/building/3333-henry-hudson-parkway-bronx
1234194,9_barrow_street_#2j,625000,west_village,manhattan,temporarily_off_market,2016-07-13 21:32:43 -0400,studio,1,,resale,http://streeteasy.com/sale/1234194,1141.0,cats_and_dogs_allowed elevator part_time_doorman co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed laundry_in_building live_in_super,1_at_christopher_st_under_500_feet ACEBDFM_at_west_4th_st_0.14_miles PATH_at_9th_street_station_0.21_miles PATH_at_christopher_street_station_0.25_miles 1_at_houston_st_0.32_miles,40.7326 -74.0023,2,hallanan_9_barrow_street,1895,86,http://streeteasy.com/building/hallanan-coop
1246029,56_leonard_street_31a_west,6100000,tribeca,manhattan,current,,2,2.5,1624,condo,http://streeteasy.com/sale/1246029,2375.0,cats_and_dogs_allowed doorman elevator children's_playroom garage_parking gym live_in_super media_room swimming_pool balcony terrace,1_at_franklin_st_under_500_feet ACE_at_canal_st_0.22_miles JNQRZ6_at_canal_st_0.27_miles ACE123_at_chambers_st_0.3_miles R_at_city_hall_0.32_miles,40.7177 -74.0064,2,56_leonard_street,2015,146,http://streeteasy.com/building/56-leonard-street-new_york
1248304,110_45_71st_road_#2e,325000,forest_hills,queens,current,,1,1,750,co_op,http://streeteasy.com/sale/1248304,835.0,doorman elevator pets_allowed children's_playroom garage_parking laundry_in_building live_in_super parking_available,EFMR_at_71st_av_0.24_miles EF_at_75th_av_0.24_miles LIRR_at_forest_hills_0.32_miles MR_at_67th_av_0.78_miles EF_at_union_turnpike_0.79_miles,40.7223 -73.8398,28,the_versailles_110_45_71_road,1952,98,http://streeteasy.com/building/the-versailles
1238281,15_butler_place_#3d,445000,prospect_heights,brooklyn,in_contract,,1,1,,co_op,http://streeteasy.com/sale/1238281,727.0,cats_and_dogs_allowed bike_room live_in_super storage_available deck garden roof_deck,23_at_grand_army_plaza_0.12_miles BQ_at_7th_av_0.23_miles 23_at_eastern_parkway_brooklyn_museum_0.33_miles 23_at_bergen_st_0.49_miles S_at_park_place_0.57_miles,40.6752 -73.9687,13,15_butler_place,1930,20,http://streeteasy.com/building/15-butler-place-brooklyn
1233283,233_east_69th_street_#11j,779000,lenox_hill,manhattan,sold,2016-10-05 00:00:00 -0400,2,1,,co_op,http://streeteasy.com/sale/1233283,2112.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed gifts_allowed pied_a_terre_allowed bike_room garage_parking laundry_in_building live_in_super parking_available roof_deck,6_at_68th_st_0.24_miles F_at_lexington_av_0.4_miles 6_at_77th_st_0.44_miles NQR456_at_lexington_av_59_st_0.5_miles NQR_at_5th_av_0.69_miles,40.7674 -73.9597,2,233_east_69th_street,1957,204,http://streeteasy.com/building/233-east-69-street-new_york
1234113,520_east_81st_street_#14c,625000,yorkville,manhattan,sold,2016-08-09 20:03:25 -0400,1,1,500,sponsor_unit,http://streeteasy.com/sale/1234113,1079.0,cats_and_dogs_allowed elevator full_time_doorman bike_room garage_parking laundry_in_building live_in_super dishwasher deck roof_deck,6_at_77th_st_0.6_miles 456_at_86th_st_0.62_miles 6_at_68th_st_0.87_miles 6_at_96th_st_0.95_miles F_at_lexington_av_1.08_miles,40.772 -73.9484,2,520_east_81st_street,1964,163,http://streeteasy.com/building/520-east-81-street-new_york
1239477,160_west_66th_street_#46a,4500000,lincoln_square,manhattan,current,,2,2.5,1562,condo,http://streeteasy.com/sale/1239477,3921.0,doorman elevator pets_allowed washer_dryer_in_unit concierge garage_parking gym live_in_super swimming_pool community_recreation_facilities dishwasher,1_at_66th_st_0.13_miles 123_at_72nd_st_0.32_miles BC_at_72nd_st_0.38_miles ACBD1_at_59th_st_columbus_circle_0.54_miles 1_at_79th_st_0.69_miles,40.7742 -73.9843,,3_lincoln_center_160_west_66th_street,,347,http://streeteasy.com/building/3-lincoln-center
1236230,3047_brighton_6th_street_#2a,699000,brighton_beach,brooklyn,no_longer_available,2016-10-25 17:18:05 -0400,2,2,1181,condo,http://streeteasy.com/sale/1236230,251.0,elevator pets_allowed garage_parking parking_available balcony,BQ_at_brighton_beach_under_500_feet Q_at_ocean_parkway_0.37_miles BQ_at_sheepshead_bay_0.63_miles F_at_neptune_av_van_siclen_0.71_miles FQ_at_west_8th_st_0.83_miles,40.5784 -73.9615,21,3049_brighton_6th_street,1935,,http://streeteasy.com/building/3049-brighton-6-street-brooklyn
1238296,160_carroll_street,3250000,carroll_gardens,brooklyn,in_contract,,6,4,3760,multi_family,http://streeteasy.com/sale/1238296,588.0,garden,FG_at_carroll_st_0.27_miles FG_at_smith_9th_st_0.5_miles FG_at_bergen_st_0.59_miles R_at_union_st_0.91_miles ACG_at_hoyt_&_schermerhorn_0.94_miles,40.6817 -73.9997,15,160_carroll_street,1900,4,http://streeteasy.com/building/160-carroll-street-brooklyn
1245256,167_devoe_street_#2a,795000,williamsburg,brooklyn,current,,1,1,714,condo,http://streeteasy.com/sale/1245256,448.0,washer_dryer_in_unit swimming_pool storage_available dishwasher,L_at_graham_av_under_500_feet L_at_grand_st_0.23_miles GL_at_lorimer_st_0.29_miles GL_at_metropolitan_av_0.39_miles L_at_montrose_av_0.49_miles,40.7141 -73.9438,14,167_devoe_street,1901,3,http://streeteasy.com/building/167-devoe-street-brooklyn
1245526,212_fifth_avenue_#4a,11000000,nomad,manhattan,in_contract,,3,3.5,3002,condo,http://streeteasy.com/sale/1245526,7546.0,doorman elevator bike_room concierge gym parking_available storage_available dishwasher loft,NR_at_28th_st_0.12_miles NR_at_23rd_st_0.16_miles FM_at_23rd_st_0.2_miles PATH_at_23rd_street_station_0.22_miles 6_at_28th_st_0.23_miles,40.7434 -73.9887,2,212_fifth_avenue,1912,48,http://streeteasy.com/building/212-5-avenue-new_york
1233013,16_w._16th_street_#14rn,795000,flatiron,manhattan,no_longer_available,2016-09-22 14:03:49 -0400,1,1,550,co_op,http://streeteasy.com/sale/1233013,871.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed bike_room garage_parking laundry_in_building live_in_super parking_available storage_available courtyard,FML123_at_6th_av_0.15_miles PATH_at_14th_street_station_0.15_miles FML123_at_14th_st_0.17_miles LNQR456_at_14th_st_union_square_0.21_miles 1_at_18th_st_0.31_miles,40.7374 -73.9939,,chelsea_lane_16_west_16th_street,1964,489,http://streeteasy.com/building/chelsea-lane
1247697,361_clinton_avenue_#3a,580000,clinton_hill,brooklyn,in_contract,,1,1,,co_op,http://streeteasy.com/sale/1247697,773.0,pets_allowed pied_a_terre_allowed laundry_in_building live_in_super storage_available storage_available,G_at_clinton_washington_avs_under_500_feet C_at_clinton_&_washington_avs_0.22_miles C_at_lafayette_av_0.29_miles G_at_classon_av_0.41_miles G_at_fulton_st_0.46_miles,40.6869 -73.9675,,361_clinton_avenue_brooklyn_ny_11238,1946,536,http://streeteasy.com/building/clinton-hill-coops-south-campus-361-clinton-avenue-brooklyn
1240574,1347a_pacific_street,1300000,crown_heights,brooklyn,current,,5,3,2668,resale,http://streeteasy.com/sale/1240574,274.0,,LIRR_at_nostrand_avenue_under_500_feet AC_at_nostrand_av_0.19_miles C_at_kingston_throop_0.35_miles CS_at_franklin_av_0.48_miles 3_at_nostrand_av_0.58_miles,40.6778 -73.9476,17,1347a_pacific_street,1899,,http://streeteasy.com/building/1347a-pacific-street-brooklyn
1234206,55_wall_street_#837,600000,financial_district,manhattan,current,,studio,1,578,condo,http://streeteasy.com/sale/1234206,1582.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit concierge gym laundry_in_building live_in_super package_room parking_available storage_available storage_available courtyard garden roof_deck,23_at_wall_st_under_500_feet JZ_at_broad_st_under_500_feet 45_at_wall_st_0.17_miles Ferry_at_pier_11_ferry_landing_0.2_miles R_at_rector_st_0.23_miles,40.7058 -74.0093,2,cipriani_club_residences_at_55_wall_55_wall_street,1836,107,http://streeteasy.com/building/cipriani-club-residences-at-55-wall
1239739,205_east_78th_street_#5e,395000,upper_east_side,manhattan,no_longer_available,2016-10-07 12:30:13 -0400,studio,1,,co_op,http://streeteasy.com/sale/1239739,925.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed bike_room laundry_in_building live_in_super storage_available,6_at_77th_st_0.13_miles 456_at_86th_st_0.41_miles 6_at_68th_st_0.54_miles F_at_lexington_av_0.78_miles 6_at_96th_st_0.9_miles,40.7736 -73.9573,2,205_east_78th_street,1931,218,http://streeteasy.com/building/205-east-78-street-new_york
1237957,9707_4th_avenue_#5r,429000,fort_hamilton,brooklyn,in_contract,,1,1,,co_op,http://streeteasy.com/sale/1237957,627.0,part_time_doorman bike_room garage_parking live_in_super patio,R_at_95th_st_0.12_miles R_at_86th_st_0.6_miles R_at_77th_st_1.1_miles R_at_bay_ridge_av_1.48_miles N_at_8th_av_1.79_miles,40.6143 -74.0318,20,9707_fourth_avenue,1957,145,http://streeteasy.com/building/9707-4-avenue-brooklyn
1236990,139_east_33rd_street_#4n,440000,midtown_south,manhattan,current,,studio,1,500,co_op,http://streeteasy.com/sale/1236990,757.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed garage_parking laundry_in_building live_in_super storage_available,6_at_33rd_st_under_500_feet 6_at_28th_st_0.27_miles S4567_at_grand_central_0.42_miles NR_at_28th_st_0.43_miles S4567_at_42_street_grand_central_0.44_miles,40.7461 -73.9805,2,139_east_33rd_street,1957,193,http://streeteasy.com/building/139-east-33-street-new_york
1238661,42_31_colden_street_#f3e_3g,1168000,flushing,queens,current,,4,2,1591,resale,http://streeteasy.com/sale/1238661,1753.0,elevator washer_dryer_in_unit garage_parking gym package_room parking_available dishwasher patio terrace,LIRR_at_flushing_0.38_miles 7_at_main_st_0.43_miles LIRR_at_murray_hill_0.86_miles LIRR_at_mets_willets_point_0.92_miles 7_at_willets_point_1.02_miles,40.754 -73.8262,25,42_31_colden_street,,72,http://streeteasy.com/building/42_31-colden-street-queens
1243712,20_pine_street_#618,2218000,financial_district,manhattan,current,,2,2,,condo,http://streeteasy.com/sale/1243712,1786.0,cats_and_dogs_allowed elevator full_time_doorman bike_room concierge gym live_in_super parking_available swimming_pool community_recreation_facilities virtual_doorman deck roof_deck,23_at_wall_st_under_500_feet 45_at_wall_st_0.12_miles JZ_at_broad_st_0.13_miles R_at_rector_st_0.16_miles 1_at_rector_st_0.19_miles,40.7077 -74.0098,2,20_pine_the_collection_20_pine_street,1928,408,http://streeteasy.com/building/20-pine-the-collection
1238569,26_26_jackson_avenue_#905,938000,hunters_point,queens,current,,2,1,787,condo,http://streeteasy.com/sale/1238569,825.0,doorman elevator pets_allowed washer_dryer_in_unit gym live_in_super community_recreation_facilities virtual_doorman deck roof_deck,GEM_at_court_square_0.17_miles EMR_at_queens_plaza_0.21_miles 7_at_45_rd_court_house_sq_0.25_miles NQ7_at_queensboro_plaza_0.25_miles GEM_at_ely_av_23rd_st_0.32_miles,40.7473 -73.9411,30,vere_26_26_jackson_avenue,2007,43,http://streeteasy.com/building/vere-condominium
1246635,55_pineapple_street_#2e,429000,brooklyn_heights,brooklyn,current,,studio,1,,co_op,http://streeteasy.com/sale/1246635,523.0,cats_only_no_dogs elevator pied_a_terre_allowed bike_room live_in_super patio,23_at_clark_st_under_500_feet AC_at_high_st_0.13_miles R2345_at_court_st_0.3_miles Ferry_at_fulton_ferry_landing_0.32_miles R2345_at_borough_hall_0.38_miles,40.6986 -73.9937,,55_pineapple_street,,,http://streeteasy.com/building/55-pineapple-street-brooklyn
1244005,184_kent_avenue_#c613,1455500,williamsburg,brooklyn,in_contract,,1,1,728,condo,http://streeteasy.com/sale/1244005,621.0,doorman elevator pets_allowed washer_dryer_in_unit bike_room children's_playroom concierge garage_parking gym live_in_super media_room parking_available storage_available central_air_conditioning dishwasher storage_available waterfront waterview courtyard garden roof_deck,Ferry_at_north_5th_street_ferry_landing_0.12_miles L_at_bedford_av_0.37_miles Ferry_at_south_8th_street_ferry_landing_0.64_miles GL_at_metropolitan_av_0.76_miles JMZ_at_marcy_av_0.78_miles,40.7186 -73.9646,14,austin_nichols_house_184_kent_avenue,1915,338,http://streeteasy.com/building/austin-nichols-house
1243708,20_pine_street_#809,850000,financial_district,manhattan,current,,studio,1,662,condo,http://streeteasy.com/sale/1243708,776.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge gym live_in_super parking_available swimming_pool community_recreation_facilities virtual_doorman dishwasher storage_available deck roof_deck,23_at_wall_st_under_500_feet 45_at_wall_st_0.12_miles JZ_at_broad_st_0.13_miles R_at_rector_st_0.16_miles 1_at_rector_st_0.19_miles,40.7077 -74.0098,2,20_pine_the_collection_20_pine_street,1928,408,http://streeteasy.com/building/20-pine-the-collection
1233297,451_west_22_#1f,549000,west_chelsea,manhattan,delisted,2016-08-24 10:07:09 -0400,studio,1,,resale,http://streeteasy.com/sale/1233297,865.0,cats_and_dogs_allowed co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed loft,CE_at_23rd_st_0.28_miles 1_at_23rd_st_0.44_miles ACEL_at_14th_st_8th_av_0.49_miles 1_at_28th_st_0.49_miles 1_at_18th_st_0.49_miles,40.7466 -74.0033,2,451_west_22nd_street,1900,8,http://streeteasy.com/building/451-west-22-street-manhattan
1231568,11_25_45th_avenue_#5g,869000,hunters_point,queens,sold,2016-08-16 00:00:00 -0400,1,1,750,condo,http://streeteasy.com/sale/1231568,534.0,doorman elevator pets_allowed washer_dryer_in_unit bike_room gym parking_available community_recreation_facilities storage_available deck roof_deck,GEM_at_ely_av_23rd_st_under_500_feet 7_at_45_rd_court_house_sq_0.19_miles G_at_21st_st_0.22_miles GEM_at_court_square_0.27_miles 7_at_hunters_point_0.37_miles,40.7478 -73.9488,30,one_murray_park_11_25_45th_avenue,2012,45,http://streeteasy.com/building/one-murray-park
1242016,88_greenwich_street_#401,658000,financial_district,manhattan,current,,studio,1,656,condo,http://streeteasy.com/sale/1242016,1627.0,cats_and_dogs_allowed elevator full_time_doorman bike_room cold_storage concierge garage_parking gym laundry_in_building live_in_super package_room parking_available community_recreation_facilities storage_available dishwasher fireplace storage_available courtyard deck patio roof_deck,1_at_rector_st_under_500_feet R_at_rector_st_under_500_feet 45_at_wall_st_0.12_miles JZ_at_broad_st_0.2_miles 45_at_bowling_green_0.23_miles,40.7079 -74.0141,2,greenwich_club_88_greenwich_street,1929,452,http://streeteasy.com/building/greenwich-club
1249279,959_first_avenue_#14a,3699990,turtle_bay,manhattan,current,,3,2.5,,condo,http://streeteasy.com/sale/1249279,2757.0,doorman elevator pets_allowed washer_dryer_in_unit bike_room children's_playroom gym storage_available storage_available garden,EM6_at_lexington_av_53_st_0.33_miles EM6_at_51st_st_0.37_miles NQR456_at_lexington_av_59_st_0.45_miles S4567_at_42_street_grand_central_0.61_miles F_at_lexington_av_0.64_miles,40.7557 -73.9653,2,the_sutton_959_first_avenue,2016,113,http://streeteasy.com/building/the-sutton-959-1-avenue-new_york
1245449,324_east_50th_street_#1d,645000,turtle_bay,manhattan,current,,studio,1,1060,co_op,http://streeteasy.com/sale/1245449,1857.0,cats_only_no_dogs washer_dryer_in_unit guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed,EM6_at_51st_st_0.3_miles EM6_at_lexington_av_53_st_0.32_miles S4567_at_42_street_grand_central_0.45_miles S4567_at_grand_central_0.5_miles NQR456_at_lexington_av_59_st_0.54_miles,40.7543 -73.9677,2,324_east_50th_street,1902,24,http://streeteasy.com/building/324-east-50-street-new_york
1249877,319_schermerhorn_street_#7b,954034,boerum_hill,brooklyn,in_contract,,1,1,716,condo,http://streeteasy.com/sale/1249877,853.0,doorman elevator,2345_at_nevins_st_under_500_feet ACG_at_hoyt_&_schermerhorn_0.15_miles BQR_at_dekalb_av_0.16_miles BDNRQ2345_at_atlantic_av_0.26_miles LIRR_at_flatbush_avenue_0.27_miles,40.6875 -73.9815,15,the_nevins_319_schermerhorn_street,2017,73,http://streeteasy.com/building/the-nevins
1237974,425_east_51st_street_#6g,589000,beekman,manhattan,in_contract,,1,1,,co_op,http://streeteasy.com/sale/1237974,1542.0,cats_and_dogs_allowed elevator part_time_doorman pied_a_terre_allowed bike_room laundry_in_building live_in_super storage_available fireplace patio,EM6_at_lexington_av_53_st_0.41_miles EM6_at_51st_st_0.43_miles NQR456_at_lexington_av_59_st_0.55_miles S4567_at_42_street_grand_central_0.59_miles S4567_at_grand_central_0.65_miles,40.7543 -73.9647,2,425_east_51st_street,1928,69,http://streeteasy.com/building/425-east-51-street-new_york
1243375,125_10_queens_boulevard_#418,239000,kew_gardens,queens,in_contract,,1,1,,resale,http://streeteasy.com/sale/1243375,866.0,elevator full_time_doorman garage_parking gym laundry_in_building parking_available roof_deck,EF_at_union_turnpike_0.21_miles LIRR_at_kew_gardens_0.27_miles EF_at_van_wyck_blvd_0.4_miles EF_at_75th_av_0.77_miles JZ_at_121st_st_0.81_miles,40.7119 -73.8267,28,125_10_queens_boulevard,1960,375,http://streeteasy.com/building/125_10-queens-boulevard-kew_gardens
1242766,305_west_150th_street_#201,480000,central_harlem,manhattan,in_contract,,1,1,577,condo,http://streeteasy.com/sale/1242766,592.0,pets_allowed bike_room gym live_in_super storage_available,3_at_148th_st_0.24_miles C_at_155th_st_0.3_miles ACBD_at_145th_st_0.3_miles B_at_155th_st_0.32_miles 3_at_145th_st_0.48_miles,40.8265 -73.9402,5,305_west_150th_street,1921,84,http://streeteasy.com/building/305-west-150th-street-new_york
1235766,32_50_106th_street,948888,north_corona,queens,delisted,2016-09-02 14:49:07 -0400,6,3,,resale,http://streeteasy.com/sale/1235766,0,,7_at_103rd_st_0.6_miles 7_at_111th_st_0.6_miles 7_at_junction_blvd_0.72_miles 7_at_willets_point_0.94_miles 7_at_90th_st_elmhurst_0.99_miles,40.7584 -73.8631,24,32_50_106th_street,1920,2,http://streeteasy.com/building/32_50-106-street-queens
1239343,916_union_street_#1a,625000,park_slope,brooklyn,no_longer_available,2016-10-04 14:04:28 -0400,1,1,700,co_op,http://streeteasy.com/sale/1239343,810.0,cats_and_dogs_allowed elevator bike_room storage_available storage_available courtyard garden,23_at_grand_army_plaza_0.17_miles BQ_at_7th_av_0.34_miles 23_at_eastern_parkway_brooklyn_museum_0.37_miles 23_at_bergen_st_0.59_miles FG_at_7th_av_0.64_miles,40.6725 -73.9713,15,916_union_street,1920,24,http://streeteasy.com/building/916-union-street-brooklyn
1231827,321_west_110th_street_#4a,1950000,south_harlem,manhattan,no_longer_available,2016-10-16 11:19:07 -0400,2,2,,condo,http://streeteasy.com/sale/1231827,1080.0,doorman elevator pets_allowed washer_dryer_in_unit bike_room cold_storage gym laundry_in_building storage_available dishwasher deck roof_deck,BC_at_cathedral_parkway_110th_st_under_500_feet BC_at_116th_st_0.3_miles BC_at_103rd_st_0.36_miles 23_at_110th_st_0.39_miles 1_at_cathedral_parkway_110th_st_0.43_miles,40.8012 -73.9592,3,one_morningside_park_321_west_110th_street,2012,88,http://streeteasy.com/building/one-morningside-park
1231114,49_east_86th_street_#3c,2275000,carnegie_hill,manhattan,current,,3,2,,co_op,http://streeteasy.com/sale/1231114,2787.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit pied_a_terre_allowed bike_room storage_available central_air_conditioning dishwasher,456_at_86th_st_0.2_miles 6_at_96th_st_0.51_miles 6_at_77th_st_0.52_miles BC_at_86th_st_0.65_miles BC_at_81st_st_0.78_miles,40.781 -73.9584,2,49_east_86th_street,1930,47,http://streeteasy.com/building/49-east-86-street-new_york
1242829,70_25_yellowstone_boulevard_#22q,309000,forest_hills,queens,in_contract,,1,1,,resale,http://streeteasy.com/sale/1242829,732.0,doorman elevator co_purchase_allowed bike_room gym laundry_in_building live_in_super package_room swimming_pool valet_parking central_air_conditioning courtyard garden,EFMR_at_71st_av_0.27_miles LIRR_at_forest_hills_0.28_miles MR_at_67th_av_0.39_miles EF_at_75th_av_0.62_miles MR_at_63rd_drive_0.85_miles,40.722 -73.8491,,gerard_towers_70_25_yellowstone_boulevard,1965,563,http://streeteasy.com/building/gerard-towers
1249997,250_beach_139,1600000,belle_harbor,queens,current,,6,4,3269,resale,http://streeteasy.com/sale/1249997,0,,H_at_rockaway_park_beach_116th_1.1_miles,40.5741 -73.8565,,250_beach_139th_street,,,http://streeteasy.com/other_property/250-beach-139-street-rockaway_park
1236185,2550_independence_avenue_#7v,125000,spuyten_duyvil,bronx,in_contract,,studio,1,,co_op,http://streeteasy.com/sale/1236185,507.0,doorman elevator pets_allowed bike_room garage_parking gym laundry_in_building live_in_super storage_available central_air_conditioning storage_available,1_at_225th_st_0.66_miles 1_at_231st_st_0.79_miles 1_at_238th_st_1.04_miles 1_at_242nd_st_1.32_miles 4_at_kingsbridge_rd_1.46_miles,40.8802 -73.9198,10,the_burton_2550_independence_avenue,1959,142,http://streeteasy.com/building/the-burton
