saleno,address,price,neighborhood,borough,status,date,num_beds,num_baths,num_sqft,type,url,monthly_cost,amenities_list,transit_list,gps_coordinates,school_district,building_name,built_date,building_num_units,building_url
1236001,1600_broadway_#9g,1749900,midtown,manhattan,no_longer_available,2016-11-01 23:16:50 -0400,2,2,1144,condo,http://streeteasy.com/sale/1236001,3338.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit concierge gym live_in_super dishwasher deck roof_deck,NR_at_49th_st_under_500_feet 1_at_50th_st_under_500_feet CE_at_50th_st_0.18_miles BDFM_at_47_50th_sts_rockefeller_center_0.18_miles BDE_at_7th_av_0.23_miles,40.7602 -73.9843,2,1600_broadway_on_the_square_1600_broadway,2005,137,http://streeteasy.com/building/1600-broadway-on-the-square
1232380,52_3rd_avenue_#4a,818500,boerum_hill,brooklyn,in_contract,,1,1,744,condo,http://streeteasy.com/sale/1232380,341.0,elevator pets_allowed bike_room storage_available dishwasher storage_available deck garden patio roof_deck,BDNRQ2345_at_pacific_st_0.16_miles LIRR_at_flatbush_avenue_0.17_miles BDNRQ2345_at_atlantic_av_0.18_miles 2345_at_nevins_st_0.22_miles ACG_at_hoyt_&_schermerhorn_0.28_miles,40.6851 -73.981,,52_third_avenue,,,http://streeteasy.com/building/52-3-avenue-brooklyn
1249113,199_bowery_street_#4b,999999,lower_east_side,manhattan,current,,1,1,610,condo,http://streeteasy.com/sale/1249113,0,elevator full_time_doorman pets_allowed bike_room concierge gym live_in_super virtual_doorman dishwasher roof_deck terrace,JZ_at_bowery_under_500_feet BD_at_grand_st_0.19_miles 6_at_spring_st_0.2_miles F_at_2nd_av_0.28_miles NR_at_prince_st_0.31_miles,40.721 -73.9933,,nolita_place_condominiums_199_bowery,2000,63,http://streeteasy.com/building/nolita-place-condominiums
1242882,454_11th_street_#1r_2r,1499999,park_slope,brooklyn,current,,2,2,,co_op,http://streeteasy.com/sale/1242882,1128.0,pets_allowed bike_room laundry_in_building storage_available,FG_at_7th_av_0.23_miles FGR_at_4_av_9_st_0.4_miles R_at_prospect_av_0.49_miles FG_at_prospect_park_15_st_0.5_miles R_at_union_st_0.75_miles,40.6661 -73.9837,15,454_11th_street,1920,8,http://streeteasy.com/building/454-11-street-brooklyn
1241431,187_skillman_avenue,3100000,williamsburg,brooklyn,current,,6,6,,resale,http://streeteasy.com/sale/1241431,0,,L_at_graham_av_0.11_miles L_at_grand_st_0.34_miles GL_at_lorimer_st_0.35_miles GL_at_metropolitan_av_0.44_miles L_at_montrose_av_0.61_miles,40.7162 -73.9434,14,187_skillman_avenue,1928,6,http://streeteasy.com/building/187-skillman-avenue-brooklyn
1237446,132_east_35th_street_#8e,1295000,murray_hill,manhattan,no_longer_available,2016-09-12 17:10:09 -0400,1,1.5,900,co_op,http://streeteasy.com/sale/1237446,1198.0,cats_and_dogs_allowed elevator full_time_doorman parents_buying_allowed pied_a_terre_allowed bike_room concierge garage_parking laundry_in_building live_in_super parking_available storage_available dishwasher storage_available balcony deck garden roof_deck,6_at_33rd_st_0.13_miles 6_at_28th_st_0.33_miles S4567_at_grand_central_0.36_miles S4567_at_42_street_grand_central_0.37_miles BDFMNQR_at_34th_st_herald_square_0.45_miles,40.7469 -73.9798,2,murray_hill_house_132_east_35th_street,1969,187,http://streeteasy.com/building/murray-hill-house
1244749,1360_ocean_pkwy_#14e,359000,ocean_parkway,brooklyn,delisted,2016-10-10 14:54:37 -0400,2,1,1075,resale,http://streeteasy.com/sale/1244749,1045.0,swimming_pool,F_at_av_n_0.25_miles F_at_bay_parkway_22nd_av_0.49_miles F_at_av_p_0.5_miles BQ_at_av_m_0.56_miles N_at_bay_parkway_22nd_av_0.71_miles,40.6153 -73.9696,21,1360_ocean_parkway,1964,176,http://streeteasy.com/building/1360-ocean-parkway-brooklyn
1230694,123_washington_street_#35d,1499000,financial_district,manhattan,sold,2016-09-27 00:00:00 -0400,1,1,732,resale,http://streeteasy.com/sale/1230694,1529.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit concierge gym live_in_super package_room community_recreation_facilities valet_parking central_air_conditioning dishwasher waterview roof_deck,1_at_rector_st_under_500_feet R_at_rector_st_0.11_miles 45_at_wall_st_0.16_miles R_at_cortlandt_st_0.2_miles JZ_at_broad_st_0.25_miles,40.7091 -74.0137,2,w_downtown_hotel_&_residences_123_washington_street,2010,223,http://streeteasy.com/building/w-downtown-hotel-residences
1239109,29_west_64th_street_#1d,469000,lincoln_square,manhattan,current,,studio,1,,co_op,http://streeteasy.com/sale/1239109,807.0,cats_and_dogs_allowed elevator parents_buying_allowed pied_a_terre_allowed bike_room laundry_in_building live_in_super storage_available dishwasher storage_available courtyard,1_at_66th_st_0.13_miles BC_at_72nd_st_0.3_miles ACBD1_at_59th_st_columbus_circle_0.39_miles 123_at_72nd_st_0.46_miles NQR_at_57th_st_0.53_miles,40.7718 -73.981,3,29_west_64th_street,1938,45,http://streeteasy.com/building/29-west-64-street-new_york
1239831,114_17_132nd_street,429000,south_ozone_park,queens,in_contract,,3,2.5,1900,house,http://streeteasy.com/sale/1239831,0,pets_allowed washer_dryer_in_unit garage_parking parking_available dishwasher,A_at_lefferts_blvd_0.85_miles A_at_111th_st_greenwood_av_1.15_miles LIRR_at_jamaica_1.27_miles EJZ_at_sutphin_blvd_archer_av_1.32_miles E_at_jamaica_van_wyck_1.43_miles,40.6813 -73.8094,,114_17_132nd_street,1935,,http://streeteasy.com/other_property/114_17-132-street-queens
1231556,533_jerome_street,589000,east_new_york,brooklyn,sold,2016-09-15 00:00:00 -0400,5,2.5,2000,townhouse,http://streeteasy.com/sale/1231556,114.0,pets_allowed patio,3_at_new_lots_av_0.17_miles 3_at_van_siclen_av_0.26_miles C_at_van_siclen_av_0.39_miles C_at_shepherd_av_0.46_miles 3_at_pennsylvania_av_0.53_miles,40.6683 -73.8852,19,533_jerome_street,1899,,http://streeteasy.com/building/533-jerome-street-brooklyn
1247207,57_west_58th_street_#5aaa,1700000,midtown,manhattan,current,,2,2,1000,condo,http://streeteasy.com/sale/1247207,2812.0,cats_and_dogs_allowed elevator full_time_doorman laundry_in_building live_in_super dishwasher fireplace,F_at_57th_st_under_500_feet NQR_at_5th_av_0.19_miles NQR_at_57th_st_0.22_miles BDE_at_7th_av_0.32_miles EM_at_5th_av_0.32_miles,40.765 -73.9762,2,57_west_58th_street,1901,88,http://streeteasy.com/building/57-west-58-street-new_york
1242306,166_decatur_street,1485000,stuyvesant_heights,brooklyn,current,,5,4.5,2530,multi_family,http://streeteasy.com/sale/1242306,380.0,pets_allowed washer_dryer_in_unit central_air_conditioning patio,C_at_kingston_throop_0.2_miles AC_at_utica_av_0.37_miles LIRR_at_nostrand_avenue_0.63_miles AC_at_nostrand_av_0.68_miles C_at_ralph_av_0.8_miles,40.6809 -73.9366,16,166_decatur_street,1910,4,http://streeteasy.com/building/166-decatur-street-brooklyn
1234322,1150_park_avenue_#3c,1195000,carnegie_hill,manhattan,in_contract,,2,1.5,1200,co_op,http://streeteasy.com/sale/1234322,2491.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room gym laundry_in_building live_in_super fireplace,6_at_96th_st_0.24_miles 456_at_86th_st_0.33_miles 6_at_103rd_st_0.58_miles BC_at_96th_st_0.74_miles 6_at_77th_st_0.77_miles,40.784 -73.955,,1150_park_avenue,1940,89,http://streeteasy.com/building/1150-park-avenue-new_york
1240149,1163_66th_street,2499999,dyker_heights,brooklyn,current,,5,2.5,,multi_family,http://streeteasy.com/sale/1240149,666.0,garage_parking parking_available,N_at_ft._hamilton_parkway_0.24_miles DN_at_62nd_st_0.41_miles DN_at_new_utrecht_av_0.5_miles D_at_55th_st_0.57_miles N_at_8th_av_0.6_miles,40.6272 -74.0047,20,1163_66th_street,1925,2,http://streeteasy.com/building/1163-66-street-brooklyn
1236614,765_quincy_street,899000,stuyvesant_heights,brooklyn,in_contract,,6,2,2268,multi_family,http://streeteasy.com/sale/1236614,216.0,,J_at_kosciusko_st_0.22_miles JZ_at_gates_av_0.26_miles M_at_central_av_0.58_miles JMZ_at_myrtle_av_0.63_miles J_at_halsey_st_0.7_miles,40.6897 -73.9281,16,765_quincy_street,1899,2,http://streeteasy.com/building/765-quincy-street-brooklyn
1237750,830_e51st_street,549000,farragut,brooklyn,current,,4,2.5,2280,resale,http://streeteasy.com/sale/1237750,0,storage_available garden terrace,25_at_newkirk_av_1.04_miles 25_at_beverly_rd_1.1_miles 25_at_flatbush_av_1.19_miles 25_at_church_av_1.29_miles 25_at_winthrop_st_1.56_miles,40.6409 -73.9284,18,830_east_51st_street,1950,2,http://streeteasy.com/building/830-east-51-street-brooklyn
1249732,167_devoe_street_#1b,1250000,williamsburg,brooklyn,current,,2,1.5,1325,condo,http://streeteasy.com/sale/1249732,784.0,storage_available dishwasher,L_at_graham_av_under_500_feet L_at_grand_st_0.23_miles GL_at_lorimer_st_0.29_miles GL_at_metropolitan_av_0.39_miles L_at_montrose_av_0.49_miles,40.7141 -73.9438,14,167_devoe_street,1901,3,http://streeteasy.com/building/167-devoe-street-brooklyn
1235231,400_east_70th_street_#505,735000,lenox_hill,manhattan,current,,studio,1,550,resale,http://streeteasy.com/sale/1235231,1350.0,elevator full_time_doorman bike_room concierge garage_parking gym laundry_in_building live_in_super dishwasher courtyard,6_at_68th_st_0.41_miles F_at_lexington_av_0.51_miles 6_at_77th_st_0.55_miles NQR456_at_lexington_av_59_st_0.57_miles NQR_at_5th_av_0.83_miles,40.7661 -73.9568,2,the_kingsley_400_east_70th_street,1984,216,http://streeteasy.com/building/the-kingsley
1235051,2940_west_5th_street_#13g,385000,coney_island,brooklyn,in_contract,,2,1,1000,resale,http://streeteasy.com/sale/1235051,780.0,doorman elevator pets_allowed co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed children's_playroom laundry_in_building live_in_super storage_available waterfront waterview balcony,FQ_at_west_8th_st_0.21_miles F_at_neptune_av_van_siclen_0.22_miles Q_at_ocean_parkway_0.32_miles DFNQ_at_stillwell_av_0.39_miles BQ_at_brighton_beach_0.63_miles,40.5774 -73.9738,21,trump_village_section_4_2940_west_5th_street,1964,572,http://streeteasy.com/building/trump-village-section-4-2940-west-5-street-brooklyn
1249141,30_85_vernon_boulevard_#3m,689000,long_island_city,queens,current,,2,1.5,830,condo,http://streeteasy.com/sale/1249141,870.0,doorman elevator pets_allowed washer_dryer_in_unit garage_parking gym parking_available storage_available dishwasher deck roof_deck,NQ_at_30_av_grand_av_0.74_miles NQ_at_broadway_0.74_miles NQ_at_astoria_blvd_hoyt_av_0.9_miles NQ_at_36_av_washington_av_0.96_miles F_at_21st_st_1.15_miles,40.7697 -73.935,,30_85_vernon_boulevard,2007,73,http://streeteasy.com/building/30_85-vernon-boulevard-queens
1245452,781_fifth_avenue_#1211,1195000,lenox_hill,manhattan,current,,1,1,1010,co_op,http://streeteasy.com/sale/1245452,7112.0,cats_and_dogs_allowed elevator full_time_doorman pied_a_terre_allowed concierge gym live_in_super dishwasher,NQR_at_5th_av_under_500_feet F_at_57th_st_0.25_miles F_at_lexington_av_0.32_miles EM_at_5th_av_0.33_miles NQR456_at_lexington_av_59_st_0.36_miles,40.7643 -73.9726,2,sherry_netherland_781_fifth_avenue,1928,168,http://streeteasy.com/building/sherry-netherland
1230157,173_pulaski_street,1300000,bedford_stuyvesant,brooklyn,no_longer_available,2016-07-02 04:09:13 -0400,6,3,3420,multi_family,http://streeteasy.com/sale/1230157,0,,G_at_myrtle_willoughby_avs_0.32_miles G_at_bedford_nostrand_avs_0.44_miles JMZ_at_myrtle_av_0.53_miles JM_at_flushing_av_0.54_miles G_at_flushing_av_0.55_miles,40.693 -73.9443,16,173_pulaski_street,1910,3,http://streeteasy.com/building/173-pulaski-street-brooklyn
1247237,15_central_park_west_#8g,8595000,lincoln_square,manhattan,current,,2,2,1757,condo,http://streeteasy.com/sale/1247237,5487.0,cats_and_dogs_allowed elevator full_time_doorman garage_parking gym live_in_super swimming_pool community_recreation_facilities storage_available terrace,ACBD1_at_59th_st_columbus_circle_0.26_miles 1_at_66th_st_0.27_miles NQR_at_57th_st_0.39_miles BC_at_72nd_st_0.42_miles F_at_57th_st_0.47_miles,40.7697 -73.9811,,15_central_park_west,2007,202,http://streeteasy.com/building/15-central-park-west-new_york
1235385,200_mercer_street_#1h,2500000,greenwich_village,manhattan,current,,2,2,3100,resale,http://streeteasy.com/sale/1235385,2419.0,cats_and_dogs_allowed elevator laundry_in_building loft courtyard,BDFM_at_broadway_lafayette_st_under_500_feet 6_at_bleecker_st_0.12_miles NR_at_prince_st_0.17_miles 6_at_spring_st_0.3_miles NR_at_8th_st_0.36_miles,40.7264 -73.9966,,200_mercer_street,1940,28,http://streeteasy.com/building/200-mercer-street-new_york
1237252,2098_frederick_douglass_b_#phq,1695000,south_harlem,manhattan,no_longer_available,2016-10-28 12:12:17 -0400,3,2,1171,condo,http://streeteasy.com/sale/1237252,1186.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room gym laundry_in_building live_in_super community_recreation_facilities storage_available virtual_doorman roof_deck terrace,BC_at_116th_st_0.12_miles BC_at_cathedral_parkway_110th_st_0.23_miles 23_at_110th_st_0.34_miles 23_at_116th_st_0.35_miles BC_at_103rd_st_0.53_miles,40.8027 -73.9562,3,the_gateway_tower_2098_frederick_douglass_boulevard,1900,88,http://streeteasy.com/building/the-gateway-tower
1240456,443_west_162nd_street,2595000,washington_heights,manhattan,current,,,,3952,multi_family,http://streeteasy.com/sale/1240456,689.0,central_air_conditioning fireplace deck garden terrace,C_at_163rd_st_under_500_feet 1_at_157th_st_0.34_miles AC1_at_168th_st_0.36_miles C_at_155th_st_0.36_miles B_at_155th_st_0.38_miles,40.8355 -73.9388,6,443_west_162nd_street,1905,2,http://streeteasy.com/building/443-west-162-street-manhattan
1247547,470_park_avenue_#12b,1895000,midtown,manhattan,current,,2,2.5,,co_op,http://streeteasy.com/sale/1247547,2344.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit co_purchase_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed laundry_in_building live_in_super storage_available storage_available roof_deck,NQR_at_5th_av_0.23_miles NQR456_at_lexington_av_59_st_0.24_miles EM6_at_lexington_av_53_st_0.27_miles F_at_lexington_av_0.29_miles EM_at_5th_av_0.3_miles,40.7622 -73.9708,2,470_park_avenue,1916,62,http://streeteasy.com/building/470-park-avenue-new_york
1236862,1773_east_19th_street_#1a,595000,homecrest,brooklyn,in_contract,,2,2,884,condo,http://streeteasy.com/sale/1236862,248.0,washer_dryer_in_unit storage_available central_air_conditioning dishwasher patio terrace,BQ_at_kings_highway_0.21_miles BQ_at_av_u_0.56_miles BQ_at_av_m_0.82_miles BQ_at_neck_rd_0.83_miles F_at_av_p_1.02_miles,40.6069 -73.9538,22,1773_east_19th_street,2006,8,http://streeteasy.com/building/1773-east-19-street-brooklyn
1244497,70_little_west_street_#20f,2885000,battery_park_city,manhattan,current,,3,2.5,1681,condo,http://streeteasy.com/sale/1244497,4660.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room children's_playroom concierge garage_parking gym laundry_in_building green_building live_in_super parking_available swimming_pool community_recreation_facilities storage_available fireplace hot_tub garden roof_deck,1_at_rector_st_0.22_miles R_at_rector_st_0.23_miles 45_at_bowling_green_0.25_miles 45_at_wall_st_0.27_miles JZ_at_broad_st_0.32_miles,40.7069 -74.0172,2,the_visionaire_70_little_west_street,2008,247,http://streeteasy.com/building/the-visionaire
1243222,42_crosby_street_#6n,8800000,soho,manhattan,in_contract,,3,3,2743,condo,http://streeteasy.com/sale/1243222,7325.0,doorman pets_allowed cold_storage garage_parking parking_available storage_available storage_available,6_at_spring_st_0.12_miles NR_at_prince_st_0.18_miles JNQRZ6_at_canal_st_0.21_miles BDFM_at_broadway_lafayette_st_0.28_miles JZ_at_bowery_0.31_miles,40.7217 -73.9991,2,42_crosby_street,2016,10,http://streeteasy.com/building/42-crosby-street-new_york
1246274,111_hicks_street_#8h,787000,brooklyn_heights,brooklyn,temporarily_off_market,2016-11-03 07:43:38 -0400,1,1,750,resale,http://streeteasy.com/sale/1246274,1322.0,cats_and_dogs_allowed elevator full_time_doorman bike_room laundry_in_building live_in_super storage_available dishwasher storage_available roof_deck,23_at_clark_st_under_500_feet AC_at_high_st_0.16_miles R2345_at_court_st_0.27_miles Ferry_at_fulton_ferry_landing_0.34_miles R2345_at_borough_hall_0.37_miles,40.6982 -73.9941,13,st._george_tower_111_hicks_street,1929,275,http://streeteasy.com/building/st-george-tower
1247462,178_franklin_street_triplex,9900000,tribeca,manhattan,current,,5,5,5500,co_op,http://streeteasy.com/sale/1247462,6480.0,elevator pets_allowed washer_dryer_in_unit dishwasher loft courtyard,1_at_franklin_st_0.15_miles ACE_at_canal_st_0.23_miles 1_at_canal_st_0.28_miles JNQRZ6_at_canal_st_0.39_miles ACE123_at_chambers_st_0.39_miles,40.7195 -74.0094,2,178_franklin_street,1915,5,http://streeteasy.com/building/178-franklin-street-manhattan
1232778,50_lexington_avenue_#9h,825000,flatiron,manhattan,current,,1,1.5,,co_op,http://streeteasy.com/sale/1232778,1447.0,cats_and_dogs_allowed elevator full_time_doorman co_purchase_allowed gifts_allowed guarantors_allowed parents_buying_allowed pied_a_terre_allowed sublets_allowed gym laundry_in_building live_in_super swimming_pool balcony deck roof_deck,6_at_23rd_st_0.11_miles 6_at_28th_st_0.21_miles NR_at_23rd_st_0.25_miles NR_at_28th_st_0.38_miles 6_at_33rd_st_0.43_miles,40.7405 -73.9844,2,50_lexington_avenue,1987,185,http://streeteasy.com/building/50-lexington-avenue-new_york
1231594,389_east_89th_street_#17e,980000,yorkville,manhattan,in_contract,,1,1,629,condo,http://streeteasy.com/sale/1231594,1635.0,doorman elevator pets_allowed bike_room children's_playroom gym community_recreation_facilities storage_available patio roof_deck terrace,456_at_86th_st_0.38_miles 6_at_96th_st_0.47_miles 6_at_77th_st_0.72_miles 6_at_103rd_st_0.77_miles 6_at_110th_st_1.1_miles,40.7791 -73.9482,2,389_east_89th_street,2002,156,http://streeteasy.com/building/389-east-89-street-new_york
1242027,100_bank_street_#3e,1100000,west_village,manhattan,in_contract,,1,1,800,co_op,http://streeteasy.com/sale/1242027,1128.0,cats_and_dogs_allowed elevator bike_room garage_parking laundry_in_building live_in_super storage_available storage_available,PATH_at_christopher_street_station_0.21_miles 1_at_christopher_st_0.3_miles ACEL_at_14th_st_8th_av_0.34_miles ACEBDFM_at_west_4th_st_0.44_miles PATH_at_9th_street_station_0.45_miles,40.7362 -74.007,2,100_bank_street,1956,55,http://streeteasy.com/building/100-bank-street-new_york
1246028,253_8th_street,3295000,park_slope,brooklyn,current,,3,3.5,2256,townhouse,http://streeteasy.com/sale/1246028,549.0,pets_allowed washer_dryer_in_unit garage_parking,FGR_at_4_av_9_st_0.14_miles R_at_prospect_av_0.49_miles R_at_union_st_0.49_miles FG_at_7th_av_0.52_miles FG_at_smith_9th_st_0.64_miles,40.6704 -73.9867,15,253_8th_street,2015,2,http://streeteasy.com/building/253-8-street-brooklyn
1231357,969_fifth_avenue_#ph,6995000,upper_east_side,manhattan,current,,1,1.5,,co_op,http://streeteasy.com/sale/1231357,10410.0,elevator full_time_doorman pets_allowed fireplace storage_available terrace,6_at_77th_st_0.29_miles 456_at_86th_st_0.5_miles BC_at_81st_st_0.56_miles 6_at_68th_st_0.58_miles BC_at_72nd_st_0.69_miles,40.7761 -73.964,2,969_fifth_avenue,1926,12,http://streeteasy.com/building/969-5-avenue-manhattan
1236780,3333_henry_hudson_parkway_west_#11g,340000,riverdale,bronx,current,,1,1,,co_op,http://streeteasy.com/sale/1236780,1173.0,doorman elevator pets_allowed concierge garage_parking gym laundry_in_building live_in_super swimming_pool dishwasher storage_available balcony roof_deck terrace,1_at_231st_st_0.69_miles 1_at_238th_st_0.74_miles 1_at_225th_st_0.79_miles 1_at_242nd_st_0.96_miles 4_at_kingsbridge_rd_1.52_miles,40.885 -73.9151,10,3333_henry_hudson_parkway,1970,439,http://streeteasy.com/building/3333-henry-hudson-parkway-bronx
1244748,916_thomas_boyland_street,755000,brownsville,brooklyn,in_contract,,12,6,,multi_family,http://streeteasy.com/sale/1244748,0,,3_at_rockaway_av_0.33_miles 3_at_saratoga_av_0.33_miles 3_at_junius_st_0.58_miles L_at_new_lots_av_0.61_miles L_at_livonia_av_0.68_miles,40.658 -73.911,,916_thomas_s_boyland_street,2006,3,http://streeteasy.com/building/916-thomas-s-boyland-street-brooklyn
1240833,423_atlantic_avenue_#6a6b,2195000,boerum_hill,brooklyn,current,,4,3,2475,resale,http://streeteasy.com/sale/1240833,2999.0,cats_and_dogs_allowed elevator laundry_in_building live_in_super package_room parking_available virtual_doorman roof_deck,ACG_at_hoyt_&_schermerhorn_0.12_miles 2345_at_nevins_st_0.18_miles BQR_at_dekalb_av_0.25_miles 23_at_hoyt_st_0.27_miles BDNRQ2345_at_atlantic_av_0.33_miles,40.6867 -73.9835,,423_atlantic_avenue,1900,60,http://streeteasy.com/building/423-atlantic-avenue-brooklyn
1237596,20_pine_street_#1801,1350000,financial_district,manhattan,in_contract,,studio,1,1005,condo,http://streeteasy.com/sale/1237596,1376.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room children's_playroom concierge gym laundry_in_building live_in_super media_room package_room parking_available swimming_pool community_recreation_facilities storage_available virtual_doorman deck roof_deck,23_at_wall_st_under_500_feet 45_at_wall_st_0.12_miles JZ_at_broad_st_0.13_miles R_at_rector_st_0.16_miles 1_at_rector_st_0.19_miles,40.7077 -74.0097,2,20_pine_the_collection_20_pine_street,1928,408,http://streeteasy.com/building/20-pine-the-collection
1248761,310_west_52nd_street_#3d,1725000,hell's_kitchen,manhattan,current,,2,2,987,condo,http://streeteasy.com/sale/1248761,2041.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge gym live_in_super storage_available dishwasher storage_available deck garden terrace,CE_at_50th_st_0.12_miles 1_at_50th_st_0.17_miles BDE_at_7th_av_0.24_miles NR_at_49th_st_0.25_miles ACBD1_at_59th_st_columbus_circle_0.28_miles,40.7636 -73.986,2,the_link_310_west_52nd_street,2005,215,http://streeteasy.com/building/the-link
1241191,195_15th_street_#c1,1650000,park_slope,brooklyn,current,,3,2,1542,condo,http://streeteasy.com/sale/1241191,858.0,cats_and_dogs_allowed elevator washer_dryer_in_unit laundry_in_building storage_available dishwasher storage_available deck patio roof_deck terrace,R_at_prospect_av_0.18_miles FGR_at_4_av_9_st_0.28_miles FG_at_7th_av_0.55_miles R_at_25th_st_0.59_miles FG_at_prospect_park_15_st_0.69_miles,40.666 -73.9897,15,195_15th_street,1925,18,http://streeteasy.com/building/195-15-street-brooklyn
1236622,575_park_avenue_#505,1295000,lenox_hill,manhattan,current,,2,3,1900,co_op,http://streeteasy.com/sale/1236622,7777.0,cats_only_no_dogs elevator full_time_doorman land_lease washer_dryer_in_unit pied_a_terre_allowed bike_room concierge gym live_in_super,F_at_lexington_av_under_500_feet NQR456_at_lexington_av_59_st_0.22_miles NQR_at_5th_av_0.25_miles 6_at_68th_st_0.27_miles EM6_at_lexington_av_53_st_0.49_miles,40.7651 -73.9678,2,the_beekman_575_park_avenue,1927,129,http://streeteasy.com/building/the-beekman
1240921,75_east_end_avenue_#4h,1595000,yorkville,manhattan,current,,2,2,1450,co_op,http://streeteasy.com/sale/1240921,2134.0,cats_and_dogs_allowed elevator full_time_doorman bike_room garage_parking gym laundry_in_building live_in_super parking_available storage_available storage_available,456_at_86th_st_0.68_miles 6_at_77th_st_0.72_miles 6_at_96th_st_0.94_miles 6_at_68th_st_0.99_miles F_at_lexington_av_1.2_miles,40.7725 -73.9461,2,75_east_end_avenue,1962,198,http://streeteasy.com/building/75-east-end-avenue-new_york
1235318,344_degraw_street_#4a,849000,carroll_gardens,brooklyn,no_longer_available,2016-10-31 10:00:23 -0400,2,2,780,condo,http://streeteasy.com/sale/1235318,425.0,cats_and_dogs_allowed elevator part_time_doorman bike_room laundry_in_building live_in_super storage_available storage_available deck garden roof_deck terrace,FG_at_carroll_st_0.27_miles FG_at_bergen_st_0.31_miles FG_at_smith_9th_st_0.6_miles ACG_at_hoyt_&_schermerhorn_0.63_miles R_at_union_st_0.68_miles,40.6829 -73.9938,,344_de_graw_street,,26,http://streeteasy.com/building/344-de-graw-street-brooklyn
1243641,15_renwick_street_#ph1,10950000,soho,manhattan,current,,3,3.5,3553,condo,http://streeteasy.com/sale/1243641,10205.0,elevator full_time_doorman washer_dryer_in_unit gym storage_available storage_available deck garden roof_deck terrace,1_at_canal_st_0.21_miles CE_at_spring_st_0.27_miles 1_at_houston_st_0.31_miles ACE_at_canal_st_0.33_miles 1_at_franklin_st_0.42_miles,40.7249 -74.0087,,15_renwick_15_renwick_street,2015,30,http://streeteasy.com/building/15-renwick
1240539,201_east_66th_street_#7f,749000,lenox_hill,manhattan,current,,1,1,,co_op,http://streeteasy.com/sale/1240539,992.0,cats_and_dogs_allowed elevator full_time_doorman concierge garage_parking laundry_in_building live_in_super parking_available dishwasher,6_at_68th_st_0.14_miles F_at_lexington_av_0.21_miles NQR456_at_lexington_av_59_st_0.33_miles NQR_at_5th_av_0.51_miles 6_at_77th_st_0.55_miles,40.7661 -73.9629,2,201_east_66th_street,1961,256,http://streeteasy.com/building/201-east-66-street-new_york
1247244,20_pine_street_#1711,1495000,financial_district,manhattan,current,,studio,2,1223,resale,http://streeteasy.com/sale/1247244,1674.0,cats_and_dogs_allowed elevator full_time_doorman washer_dryer_in_unit bike_room concierge gym live_in_super parking_available swimming_pool community_recreation_facilities virtual_doorman dishwasher loft deck roof_deck terrace,23_at_wall_st_under_500_feet 45_at_wall_st_0.12_miles JZ_at_broad_st_0.13_miles R_at_rector_st_0.16_miles 1_at_rector_st_0.19_miles,40.7077 -74.0098,2,20_pine_the_collection_20_pine_street,1928,408,http://streeteasy.com/building/20-pine-the-collection
1244472,57_thompson_street_#3b,730000,soho,manhattan,in_contract,,1,1,,co_op,http://streeteasy.com/sale/1244472,1220.0,cats_and_dogs_allowed elevator co_purchase_allowed guarantors_allowed pied_a_terre_allowed sublets_allowed live_in_super,CE_at_spring_st_under_500_feet 1_at_canal_st_0.17_miles ACE_at_canal_st_0.25_miles NR_at_prince_st_0.31_miles 1_at_houston_st_0.32_miles,40.7241 -74.0036,2,57_thompson_street,1920,40,http://streeteasy.com/building/57-thompson-street-new_york
1242682,155_west_66th_street_#402_2,225000,lincoln_square,manhattan,current,,1,1,775,resale,http://streeteasy.com/sale/1242682,570.0,cats_and_dogs_allowed elevator full_time_doorman concierge gym laundry_in_building package_room swimming_pool smoke_free storage_available valet dishwasher furnished,1_at_66th_st_under_500_feet 123_at_72nd_st_0.28_miles BC_at_72nd_st_0.32_miles ACBD1_at_59th_st_columbus_circle_0.56_miles 1_at_79th_st_0.65_miles,40.7745 -73.9832,3,the_phillips_club_155_west_66th_street,1963,,http://streeteasy.com/building/the-phillips-club
1243642,447_west_18th_street_#6d,2275000,west_chelsea,manhattan,current,,2,2,1307,condo,http://streeteasy.com/sale/1243642,2393.0,cats_and_dogs_allowed full_time_doorman washer_dryer_in_unit bike_room cold_storage concierge gym live_in_super package_room storage_available virtual_doorman patio roof_deck,CE_at_23rd_st_0.37_miles ACEL_at_14th_st_8th_av_0.37_miles 1_at_18th_st_0.47_miles 1_at_23rd_st_0.52_miles 1_at_28th_st_0.62_miles,40.7445 -74.0054,2,chelsea_modern_447_west_18th_street,2009,27,http://streeteasy.com/building/chelsea-modern
